COMPTE_COMPTABLE;DATE_MVT;PIECE_COMPTABLE;MONTANT;SENS;LIBELLE_FACTURE;DATE_REGLEMENT;DATE_ECHEANCE;HICTSA;TYPE_COMPTE;ID_ECRITURE
4015002440;2019-01-16;70006;281.36;C;FACT;2018-01-31;2019-01-26;S;401;3580
4015002440;2019-01-31;70069;281.36;D;PLVT;2018-01-31;2021-03-01;S;401;3581
4015002450;2019-01-05;50013;2770.56;C;FACT;2018-01-26;2019-01-04;S;401;3582
4015002450;2019-01-26;50080;2770.56;D;CHQ;2018-01-26;2021-03-01;S;401;3583
4015002460;2019-01-01;11059;36.0;C;TAIS;2018-01-30;2021-03-01;S;401;3584
4015002460;2019-01-31;80038;10.8;C;FACTURE;2018-01-30;2019-01-30;S;401;3585
4015002460;2019-01-21;90028;61.2;D;PLVT;2018-01-21;2021-03-01;S;401;3586
4015002460;2019-01-22;90035;10.8;C;FACTURE;2021-03-01;2019-01-30;X;401;3587
4015002460;2019-01-30;90032;10.8;D;PLVT;2018-01-30;2021-03-01;S;401;3588
4015002460;2019-01-30;90072;36.0;C;FACTURE;2021-03-01;2019-01-30;X;401;3589
4015002470;2019-01-01;PLVT;144.0;D;SOLUTION;2021-03-01;2021-03-01;X;401;3590
4015002470;2019-01-16;10032;814.68;C;FACT;2018-01-12;2019-01-31;S;401;3591
4015002470;2019-01-31;10020;164.32;C;FACT;2018-01-12;2019-01-31;S;401;3592
4015002470;2019-01-12;20062;164.32;D;PLVT;2018-01-12;2021-03-01;S;401;3593
4015002470;2019-01-12;20063;814.68;D;PLVT;2018-01-12;2021-03-01;S;401;3594
4015002470;2019-01-28;20075;163.09;C;FACT;2018-01-23;2019-01-15;S;401;3595
4015002470;2019-01-12;30014;163.09;D;SOLUTION;2018-01-23;2021-03-01;S;401;3596
4015002470;2019-01-13;40012;185.06;C;FACT;2018-01-23;2019-01-30;S;401;3597
4015002470;2019-01-30;40043;174.66;C;FACT;2018-01-23;2019-01-10;S;401;3598
4015002470;2019-01-14;50019;174.66;D;PLVT;2018-01-23;2021-03-01;S;401;3599
4015002490;2019-01-01;6062;307.2;C;SOLARONICS;2018-01-24;2021-03-01;S;401;3600
4015002490;2019-01-01;760662;307.2;D;SOLARONICS>25/08/14;2018-01-24;2021-03-01;S;401;3601
4015002490;2019-01-13;30024;1380.8;C;FACT;2018-01-24;2019-01-31;S;401;3602
4015002490;2019-01-24;30059;1380.8;D;CHQ;2018-01-24;2021-03-01;S;401;3603
4015002490;2019-01-06;100001;43.2;C;FACTURE;2018-01-15;2019-01-04;S;401;3604
4015002010;2019-01-30;60046;782.15;C;FACT;2018-01-31;2019-01-29;S;401;3605
4015002010;2019-01-23;100035;422.4;C;FACTURE;2018-01-23;2019-01-22;S;401;3606
4015002500;2019-01-19;20050;442.1;C;FACT;2018-01-26;2019-01-19;S;401;3607
4015001730;2019-01-12;900490;55.97;D;CHEQUE;2018-01-12;2021-03-01;S;401;3608
4015002500;2019-01-31;30058;205.2;C;FACT;2018-01-26;2019-01-31;S;401;3609
4015002500;2019-01-28;40008;442.1;D;CHQ;2018-01-26;2021-03-01;S;401;3610
4015002500;2019-01-26;50067;205.2;D;CHQ;2018-01-26;2021-03-01;S;401;3611
4015002500;2019-01-29;90041;1144.91;C;FACTURE;2018-01-26;2019-01-29;S;401;3612
4015002530;2019-01-01;7085;116.2;C;BIP;2021-03-01;2021-03-01;X;401;3613
4015002530;2019-01-01;7086;45.3;C;BIP;2021-03-01;2021-03-01;X;401;3614
4015002530;2019-01-01;12030;9.2;C;BIP;2021-03-01;2021-03-01;X;401;3615
4015002530;2019-01-01;9;9.8;C;SANEF;2021-03-01;2021-03-01;X;401;3616
4015002530;2019-01-01;1017;87.4;C;BIP;2021-03-01;2021-03-01;X;401;3617
4015002530;2019-01-01;1018;18.1;C;SANEF;2021-03-01;2021-03-01;X;401;3618
4015002530;2019-01-01;2012;185.9;C;BIP;2021-03-01;2021-03-01;X;401;3619
4015002530;2019-01-01;2074;68.95;C;BIP;2021-03-01;2021-03-01;X;401;3620
4015002530;2019-01-01;3018;12.25;C;SANEF;2021-03-01;2021-03-01;X;401;3621
4015002530;2019-01-01;11;12.25;D;BIP;2021-03-01;2021-03-01;X;401;3622
4015002530;2019-01-01;4029;94.75;C;BIP;2021-03-01;2021-03-01;X;401;3623
4015002530;2019-01-01;4031;62.45;C;BIP;2021-03-01;2021-03-01;X;401;3624
4015002530;2019-01-01;4099;66.35;C;SANEF;2021-03-01;2021-03-01;X;401;3625
4015002530;2019-01-01;4100;4.95;C;SANEF;2021-03-01;2021-03-01;X;401;3626
4015002530;2019-01-01;6027;31.95;C;SANEF;2021-03-01;2021-03-01;X;401;3627
4015002530;2019-01-01;7015;9.25;C;BIP;2021-03-01;2021-03-01;X;401;3628
4015002530;2019-01-01;7016;142.95;C;BIP;2021-03-01;2021-03-01;X;401;3629
4015002530;2019-01-14;40002;214.35;D;CARTE;2021-03-01;2021-03-01;X;401;3630
4015002530;2019-01-07;50008;11.05;C;FACT;2021-03-01;2019-01-21;X;401;3631
4015002530;2019-01-07;50007;99.65;C;FACT;2021-03-01;2019-01-21;X;401;3632
4015002530;2019-01-08;60043;46.85;C;FACTURE;2018-01-14;2019-01-23;S;401;3633
4015002530;2019-01-08;60044;34.65;C;FACTURE;2018-01-14;2019-01-23;S;401;3634
4015002530;2019-01-14;60005;81.5;D;CARTE;2018-01-14;2021-03-01;S;401;3635
4015002530;2019-01-07;70022;88.25;C;FACT;2021-03-01;2019-01-21;X;401;3636
4015002530;2019-01-07;70023;15.25;C;FACT;2021-03-01;2019-01-21;X;401;3637
4015002530;2019-01-07;80013;28.55;C;FACT;2021-03-01;2019-01-21;X;401;3638
4015002530;2019-01-07;90007;128.55;C;FACTURE;2021-03-01;2019-01-17;X;401;3639
4015002530;2019-01-08;100015;251.0;C;FACTURE;2021-03-01;2019-01-18;X;401;3640
4015002550;2019-01-01;PLVT;276.0;D;SCI;2018-01-01;2021-03-01;S;401;3641
4015002550;2019-01-01;1028;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3642
4015002550;2019-01-01;1029;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3643
4015002550;2019-01-01;2014;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3644
4015002550;2019-01-01;PLVT;276.0;D;SCI;2018-01-01;2021-03-01;S;401;3645
4015002550;2019-01-01;8053;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3646
4015002550;2019-01-01;8054;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3647
4015002550;2019-01-01;9032;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3648
4015002550;2019-01-01;9033;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3649
4015002550;2019-01-01;PLVT;276.0;D;SCI;2018-01-01;2021-03-01;S;401;3650
4015002550;2019-01-01;VIRT;276.0;D;SCI;2018-01-01;2021-03-01;S;401;3651
4015002550;2019-01-01;10007;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3652
4015002550;2019-01-01;10008;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3653
4015002550;2019-01-01;11015;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3654
4015002550;2019-01-01;11016;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3655
4015002550;2019-01-01;PLVT;276.0;D;SCI;2018-01-01;2021-03-01;S;401;3656
4015002550;2019-01-01;PLVT;276.0;D;SCI;2018-01-01;2021-03-01;S;401;3657
4015002550;2019-01-01;12035;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3658
4015002550;2019-01-01;12036;138.0;C;SCI;2018-01-01;2021-03-01;S;401;3659
4015002550;2019-01-01;60041;138.0;C;FACTURE;2018-01-01;2019-01-05;S;401;3660
4015002550;2019-01-01;70024;138.0;C;FACT;2018-01-01;2019-01-01;S;401;3661
4015002550;2019-01-01;70025;138.0;C;FACT;2018-01-01;2019-01-01;S;401;3662
4015002550;2019-01-01;70007;276.0;D;PLVT;2018-01-01;2019-01-01;S;401;3663
4015002550;2019-01-03;80002;276.0;D;PLVT;2018-01-31;2021-03-01;S;401;3664
4015002550;2019-01-31;80026;138.0;C;FACTURE;2018-01-31;2019-01-31;S;401;3665
4015002550;2019-01-31;80025;138.0;C;FACTURE;2018-01-31;2019-01-31;S;401;3666
4015002550;2019-01-01;90003;276.0;D;VIRMT;2018-01-03;2021-03-01;S;401;3667
4015002550;2019-01-03;90030;138.0;C;FACTURE;2018-01-03;2019-01-30;S;401;3668
4015002550;2019-01-03;90029;138.0;C;FACTURE;2018-01-03;2019-01-30;S;401;3669
4015002550;2019-01-01;100005;276.0;D;VIRMT;2018-01-02;2021-03-01;S;401;3670
4015002550;2019-01-02;100007;138.0;C;FACTURE;2018-01-02;2019-01-31;S;401;3671
4015002550;2019-01-02;100008;138.0;C;FACTURE;2018-01-02;2019-01-31;S;401;3672
4015002560;2019-01-26;50077;267.48;D;CHQ;2018-01-10;2021-03-01;S;401;3673
4015002560;2019-01-10;60034;267.48;C;FACTURE;2018-01-10;2021-03-01;S;401;3674
5120700000;2019-01-22;60024;181.0;C;CHQ;2018-01-07;2021-03-01;S;512;3675
5120700000;2019-01-22;60079;26.14;C;PLVT;2018-01-07;2021-03-01;S;512;3676
5120700000;2019-01-23;60057;176.06;C;SOLUTION;2018-01-07;2021-03-01;S;512;3677
5120700000;2019-01-24;60025;572.4;C;CHQ;2018-01-07;2021-03-01;S;512;3678
5120700000;2019-01-24;60026;22361.46;C;CHQ;2018-01-07;2021-03-01;S;512;3679
5120700000;2019-01-24;60058;2592.0;D;RGLT;2018-01-07;2021-03-01;S;512;3680
5120700000;2019-01-26;60060;24300.0;D;RGLT;2018-01-07;2021-03-01;S;512;3681
5120700000;2019-01-26;60062;1339.3;C;PLVT;2018-01-07;2021-03-01;S;512;3682
5120700000;2019-01-29;60063;497.76;C;CHQ;2018-01-07;2021-03-01;S;512;3683
5120700000;2019-01-29;60064;358.56;C;CHQ;2018-01-07;2021-03-01;S;512;3684
5120700000;2019-01-29;60065;274.2;C;CHQ;2018-01-07;2021-03-01;S;512;3685
5120700000;2019-01-29;60066;691.95;C;CHQ;2018-01-07;2021-03-01;S;512;3686
5120700000;2019-01-29;60067;144.0;C;CHQ;2018-01-07;2021-03-01;S;512;3687
5120700000;2019-01-29;60069;8174.04;C;CHQ;2018-01-07;2021-03-01;S;512;3688
5120700000;2019-01-29;60070;182.68;C;CHQ;2018-01-07;2021-03-01;S;512;3689
5120700000;2019-01-29;60071;91.02;C;CHQ;2018-01-07;2021-03-01;S;512;3690
5120700000;2019-01-29;60072;49.0;C;CHQ;2018-01-07;2021-03-01;S;512;3691
5120700000;2019-01-29;60061;34240.82;D;RGLT;2018-01-07;2021-03-01;S;512;3692
5120700000;2019-01-29;60029;594.0;C;CHQ;2018-01-07;2021-03-01;S;512;3693
5120700000;2019-01-29;60030;451.34;C;CHQ;2018-01-07;2021-03-01;S;512;3694
5120700000;2019-01-29;60031;61.8;C;CHQ;2018-01-07;2021-03-01;S;512;3695
5120700000;2019-01-29;60032;529.15;C;CHQ;2018-01-07;2021-03-01;S;512;3696
5120700000;2019-01-29;60033;353.26;C;CHQ;2018-01-07;2021-03-01;S;512;3697
5120700000;2019-01-29;60034;145.2;C;CHQ;2018-01-07;2021-03-01;S;512;3698
5120700000;2019-01-29;60027;580.0;C;CHQ;2018-01-07;2021-03-01;S;512;3699
5120700000;2019-01-29;60028;377.65;C;CHQ;2018-01-07;2021-03-01;S;512;3700
5120700000;2019-01-29;60081;11853.42;C;VIRT;2018-01-07;2021-03-01;S;512;3701
5120700000;2019-01-29;60084;400.0;C;PLVT;2018-01-07;2021-03-01;S;512;3702
5120700000;2019-01-30;60074;328.03;C;COMMISSIONS;2018-01-07;2021-03-01;S;512;3703
5120700000;2019-01-30;60075;3179.92;D;REMISE;2018-01-07;2021-03-01;S;512;3704
4015002620;2019-01-06;100014;45.0;D;AVOIR;2021-03-01;2021-03-01;X;401;3705
4015002630;2019-01-01;6013;450.92;C;DIAC;2018-01-10;2021-03-01;S;401;3706
4015002630;2019-01-01;PLVT;450.92;D;DIAC;2018-01-10;2021-03-01;S;401;3707
4015002630;2019-01-01;7002;450.92;C;DIAC;2018-01-10;2021-03-01;S;401;3708
4015002630;2019-01-01;PLVT;450.92;D;DIAC;2018-01-10;2021-03-01;S;401;3709
4015002630;2019-01-01;8001;450.92;C;DIAC;2018-01-10;2021-03-01;S;401;3710
4015002630;2019-01-01;PLVT;450.92;D;DIAC;2018-01-10;2021-03-01;S;401;3711
4015002630;2019-01-01;9007;450.92;C;DIAC;2018-01-10;2021-03-01;S;401;3712
4015002630;2019-01-01;PLVT;450.92;D;DIAC;2018-01-10;2021-03-01;S;401;3713
4015002630;2019-01-01;10003;450.92;C;DIAC;2018-01-10;2021-03-01;S;401;3714
4015002630;2019-01-01;PLVT;450.92;D;DIAC;2018-01-10;2021-03-01;S;401;3715
4015002630;2019-01-01;11002;450.92;C;DIAC;2018-01-10;2021-03-01;S;401;3716
4015002630;2019-01-01;PLVT;450.92;D;DIAC;2018-01-10;2021-03-01;S;401;3717
4015002630;2019-01-01;12019;450.92;C;DIAC;2018-01-10;2021-03-01;S;401;3718
4015002630;2019-01-01;PLVT;450.92;D;DIAC;2018-01-10;2021-03-01;S;401;3719
4015002630;2019-01-01;80007;505.56;C;FACTURE;2018-01-10;2019-01-10;S;401;3720
4015002630;2019-01-10;80013;505.56;D;PLVT;2018-01-10;2021-03-01;S;401;3721
4015002630;2019-01-01;90002;505.56;C;FACT;2018-01-10;2019-01-06;S;401;3722
4015002630;2019-01-10;90022;505.56;D;PLVT;2018-01-10;2021-03-01;S;401;3723
6270000000;2019-01-07;900449;49.8;D;PLVT;2021-03-01;2021-03-01;X;627;3724
4015000060;2019-01-14;900567;294.49;D;PLVT;2018-01-14;2021-03-01;S;401;3725
4015002630;2019-01-12;100027;505.56;D;PLVT;2018-01-12;2021-03-01;S;401;3726
4015002640;2019-01-20;30019;80.65;C;FACT;2018-01-28;2021-03-01;S;401;3727
4015002640;2019-01-27;30085;80.65;D;CHQ;2018-01-28;2021-03-01;S;401;3728
4015002640;2019-01-16;40003;64.91;C;FACT;2018-01-28;2019-01-30;S;401;3729
4015002640;2019-01-28;40006;64.91;D;CHQ;2018-01-28;2021-03-01;S;401;3730
4015002640;2019-01-17;70010;57.9;C;FACT;2018-01-23;2019-01-31;S;401;3731
4015002640;2019-01-23;70065;57.9;D;CHQ;2018-01-23;2021-03-01;S;401;3732
4015002670;2019-01-01;1052;446.47;C;SOCOMEC;2018-01-29;2021-03-01;S;401;3733
4015002670;2019-01-01;39687;446.47;D;SOCOMEC>18/02/14;2018-01-29;2021-03-01;S;401;3734
4015002710;2019-01-01;39720;11744.1;D;INABENSA>17/11/14;2018-01-30;2021-03-01;S;401;3735
4015002710;2019-01-01;12016;15658.8;C;ABENGOA;2018-01-30;2021-03-01;S;401;3736
4015002710;2019-01-05;10021;7829.4;D;CHQ;2018-01-30;2021-03-01;S;401;3737
4015002710;2019-01-19;10062;3914.7;C;FACT;2018-01-30;2019-01-19;S;401;3738
4015002710;2019-01-30;40063;19573.5;D;VIRT;2018-01-30;2021-03-01;S;401;3739
4015002720;2019-01-01;12085;1233.62;C;DELL;2018-01-17;2021-03-01;S;401;3740
4015002720;2019-01-13;10043;1233.62;D;CHQ;2018-01-17;2021-03-01;S;401;3741
4015002720;2019-01-09;20079;1292.42;C;FACT;2018-01-17;2019-01-12;S;401;3742
4015002720;2019-01-17;30039;1292.42;D;CHQ;2018-01-17;2021-03-01;S;401;3743
4015002750;2019-01-21;10053;14092.68;C;FACT;2018-01-09;2019-01-05;S;401;3744
4015002760;2019-01-24;20059;6288.0;C;FACT;2018-01-28;2019-01-24;S;401;3745
4015002760;2019-01-28;40024;6288.0;D;CHQ;2018-01-28;2021-03-01;S;401;3746
4015002780;2019-01-30;10089;26.14;C;FACT;2018-01-20;2019-01-14;S;401;3747
4015002780;2019-01-20;20074;26.14;D;CHATEAU;2018-01-20;2021-03-01;S;401;3748
4015002780;2019-01-31;30071;26.14;C;FACT;2018-01-20;2019-01-20;S;401;3749
4111000000;2019-01-10;90023;982.93;C;VIRT;2018-01-10;2021-03-01;S;411;3750
4111000050;2019-01-24;60058;2592.0;C;RGLT;2018-01-24;2021-03-01;S;411;3751
4111000260;2019-01-08;60006;7776.0;D;FACT;2018-01-03;2019-01-08;S;411;3752
4111000260;2019-01-08;60005;3888.0;D;FACT;2018-01-03;2019-01-08;S;411;3753
4111000260;2019-01-09;60013;7024.68;D;FACT;2018-01-10;2019-01-09;S;411;3754
4111000260;2019-01-09;60014;2701.08;D;FACT;2018-01-10;2019-01-09;S;411;3755
4111000260;2019-01-11;60015;34240.82;D;FACT;2018-01-29;2019-01-11;S;411;3756
4111000260;2019-01-22;60056;7973.6;C;RGLT;2018-01-22;2021-03-01;S;411;3757
4111000260;2019-01-29;60061;34240.82;C;RGLT;2018-01-29;2021-03-01;S;411;3758
4111000260;2019-01-29;60020;5012.0;D;FACT;2018-01-10;2019-01-29;S;411;3759
4111000260;2019-01-22;70007;190.2;D;FACT;2018-01-21;2019-01-22;S;411;3760
4111000260;2019-01-03;80001;28941.47;C;RGLT;2018-01-03;2021-03-01;S;411;3761
4111000260;2019-01-10;80015;14737.76;C;VIRT;2018-01-10;2021-03-01;S;411;3762
4111000260;2019-01-19;80015;500.4;D;FACT;2019-01-27;2019-01-26;S;411;3763
4111000260;2019-01-31;80017;2306.4;D;FACTURE;2018-01-02;2019-01-31;S;411;3764
4015002810;2019-01-13;10036;1609.2;D;CHQ;2018-01-06;2021-03-01;S;401;3765
4015002810;2019-01-19;30029;394.8;C;FACT;2018-01-06;2019-01-10;S;401;3766
4015002810;2019-01-06;50043;394.8;D;CHQ;2018-01-06;2021-03-01;S;401;3767
4015002830;2019-01-01;4091;3600.0;C;RTLS;2018-01-01;2021-03-01;S;401;3768
4015002830;2019-01-01;00VIRT;3600.0;D;AVOCAT;2018-01-01;2021-03-01;S;401;3769
4015002830;2019-01-23;30026;700.0;C;RCHQ;2021-03-01;2021-03-01;X;401;3770
4015002840;2019-01-28;20068;13.2;C;FACT;2018-01-28;2019-01-23;S;401;3771
4015002840;2019-01-28;20069;445.38;C;FACT;2018-01-28;2019-01-30;S;401;3772
4015002840;2019-01-27;30071;458.58;D;CHQ;2018-01-28;2021-03-01;S;401;3773
4015002840;2019-01-31;30054;107.26;C;FACT;2018-01-28;2019-01-30;S;401;3774
4015002840;2019-01-31;30055;415.97;C;FACT;2018-01-28;2019-01-30;S;401;3775
4015002840;2019-01-28;40026;523.23;D;CHQ;2018-01-28;2021-03-01;S;401;3776
4015002840;2019-01-30;40054;64.9;C;FACT;2018-01-26;2019-01-31;S;401;3777
4015002840;2019-01-26;50058;64.9;D;CHQ;2018-01-26;2021-03-01;S;401;3778
4015002840;2019-01-31;70034;126.0;C;FACT;2018-01-31;2019-01-30;S;401;3779
4015000460;2019-01-01;1045;148.32;C;VITALAQUE;2018-01-29;2021-03-01;S;401;3780
4015000460;2019-01-01;39686;357.2;D;VITALAQUE>18/02/14;2018-01-29;2021-03-01;S;401;3781
4015000460;2019-01-01;3058;173.04;C;VITALAQUE;2018-01-29;2021-03-01;S;401;3782
4015000460;2019-01-01;39698;173.04;D;VITALAQUE>28/04/14;2018-01-29;2021-03-01;S;401;3783
4015000460;2019-01-01;4093;61.8;C;VITALAQUE;2018-01-29;2021-03-01;S;401;3784
4015000460;2019-01-01;39702;61.8;D;VITALAQUE>27/05/14;2018-01-29;2021-03-01;S;401;3785
4015000460;2019-01-01;6051;49.44;C;VITALAQUE;2018-01-29;2021-03-01;S;401;3786
4015000460;2019-01-01;39710;49.44;D;VITALAQUE>21/07/14;2018-01-29;2021-03-01;S;401;3787
4015000460;2019-01-14;40033;61.8;C;FACT;2018-01-29;2019-01-31;S;401;3788
4015000460;2019-01-26;50075;61.8;D;CHQ;2018-01-29;2021-03-01;S;401;3789
4015000460;2019-01-28;50021;61.8;C;FACT;2018-01-29;2019-01-30;S;401;3790
4015000460;2019-01-29;60031;61.8;D;CHQ;2018-01-29;2021-03-01;S;401;3791
4015000480;2019-01-01;12055;512.4;C;FL;2018-01-29;2021-03-01;S;401;3792
4015000480;2019-01-05;10020;512.4;D;CHQ;2018-01-29;2021-03-01;S;401;3793
4015000480;2019-01-21;10095;1084.8;C;FACT;2018-01-25;2019-01-15;S;401;3794
4015000480;2019-01-14;100019;396.0;D;CHEQUE;2018-01-14;2021-03-01;S;401;3795
4015000480;2019-01-14;100020;380.4;D;CHEQUE;2018-01-14;2021-03-01;S;401;3796
4015000490;2019-01-01;1061;37.72;C;FARNELL;2018-01-26;2021-03-01;S;401;3797
4015000490;2019-01-01;2080;78.48;C;FARNELL;2018-01-26;2021-03-01;S;401;3798
4015000490;2019-01-01;2072;178.14;C;FARNELL;2018-01-26;2021-03-01;S;401;3799
4015000490;2019-01-01;39687;37.72;D;FARNELL>18/02/14;2018-01-26;2021-03-01;S;401;3800
4015000490;2019-01-01;2062;52.8;C;FARNELL;2018-01-26;2021-03-01;S;401;3801
4015000490;2019-01-01;39694;309.42;D;FARNELL>27/03/14;2018-01-26;2021-03-01;S;401;3802
4015000490;2019-01-01;4094;37.8;C;FARNELL;2018-01-26;2021-03-01;S;401;3803
4015000490;2019-01-01;4092;270.96;C;FARNELL;2018-01-26;2021-03-01;S;401;3804
4015000490;2019-01-01;5030;70.38;C;FARNELL;2018-01-26;2021-03-01;S;401;3805
4015000490;2019-01-01;39703;308.76;D;FARNELL>27/05/14;2018-01-26;2021-03-01;S;401;3806
4015000490;2019-01-01;6005;77.28;C;FARNELL;2018-01-26;2021-03-01;S;401;3807
4015000490;2019-01-01;6006;617.88;C;FARNELL;2018-01-26;2021-03-01;S;401;3808
4015000490;2019-01-01;6025;57.12;C;FARNELL;2018-01-26;2021-03-01;S;401;3809
4015000490;2019-01-29;60068;111.24;C;FACT;2018-01-10;2019-01-31;S;401;3810
4015000490;2019-01-06;70021;33.6;C;FACT;2021-03-01;2019-01-31;X;401;3811
4015000490;2019-01-07;70020;39.6;C;FACT;2021-03-01;2019-01-31;X;401;3812
4015000490;2019-01-10;70049;1673.87;D;CHQ;2018-01-10;2021-03-01;S;401;3813
4015000490;2019-01-17;80018;293.02;C;FACT;2018-01-28;2019-01-30;S;401;3814
4015000490;2019-01-31;80055;184.44;D;CHEQUE;2021-03-01;2021-03-01;X;401;3815
4015000490;2019-01-28;90048;293.02;D;CHEQUE;2018-01-28;2021-03-01;S;401;3816
4015000490;2019-01-05;100012;215.87;C;FACTURE;2018-01-26;2019-01-30;S;401;3817
4015000490;2019-01-09;100019;32.26;C;FACTURE;2018-01-26;2019-01-30;S;401;3818
4015000490;2019-01-16;100024;12.14;C;FACTURE;2018-01-26;2019-01-30;S;401;3819
4015000530;2019-01-25;60016;4326.72;C;FACT;2018-01-14;2019-01-24;S;401;3820
4015000530;2019-01-01;70005;240.0;C;FACT;2018-01-14;2021-03-01;S;401;3821
4015000530;2019-01-14;90038;4566.72;D;CHEQUE;2018-01-14;2021-03-01;S;401;3822
4015000540;2019-01-27;50026;5420.0;C;FACT;2018-01-15;2019-01-15;S;401;3823
4015000540;2019-01-15;60019;5420.0;D;CHQ;2018-01-15;2021-03-01;S;401;3824
4015000570;2019-01-11;90018;1153.92;D;CHEQUE;2018-01-11;2021-03-01;S;401;3825
4015000570;2019-01-28;90044;262.68;C;FACTURE;2018-01-26;2019-01-27;S;401;3826
4015000590;2019-01-01;6018;480.0;C;VERITAS;2021-03-01;2021-03-01;X;401;3827
4015000590;2019-01-01;11068;2256.0;C;VERITAS;2018-01-28;2021-03-01;S;401;3828
4015000590;2019-01-01;12031;276.0;C;VERITAS;2018-01-13;2021-03-01;S;401;3829
4015000590;2019-01-05;10007;2256.0;D;CHQ;2018-01-28;2021-03-01;S;401;3830
4015000590;2019-01-13;10037;276.0;D;CHQ;2018-01-13;2021-03-01;S;401;3831
4015000590;2019-01-19;10049;3060.0;C;FACT;2018-01-28;2019-01-18;S;401;3832
4015000590;2019-01-25;20041;3060.0;D;CHQ;2018-01-28;2021-03-01;S;401;3833
4015000590;2019-01-23;30026;888.0;C;FACT;2018-01-28;2019-01-22;S;401;3834
4015000590;2019-01-28;40009;888.0;D;CHQ;2018-01-28;2021-03-01;S;401;3835
4015000590;2019-01-19;60030;1332.0;C;FACT;2018-01-10;2019-01-19;S;401;3836
4015000590;2019-01-10;70053;1332.0;D;CHQ;2018-01-10;2021-03-01;S;401;3837
4015000630;2019-01-01;3017;1850.64;C;ALTO;2018-01-15;2021-03-01;S;401;3838
4015000630;2019-01-01;39696;1850.64;D;ALTO>10/04/14;2018-01-15;2021-03-01;S;401;3839
4015000710;2019-01-01;12011;1080.0;C;CADWARE;2018-01-15;2021-03-01;S;401;3840
4015000710;2019-01-13;10042;1080.0;D;CHQ;2018-01-15;2021-03-01;S;401;3841
4015000710;2019-01-29;10048;1080.0;D;CHQ;2018-01-15;2021-03-01;S;401;3842
4015000710;2019-01-07;50003;1080.0;C;FACT;2018-01-15;2019-01-05;S;401;3843
4015000710;2019-01-15;60016;1080.0;D;CHQ;2018-01-15;2021-03-01;S;401;3844
4015000730;2019-01-01;12032;8084.4;C;CICO;2018-01-24;2021-03-01;S;401;3845
4015000730;2019-01-01;12004;3000.0;C;CICO;2018-01-24;2021-03-01;S;401;3846
4015000730;2019-01-31;10026;201253.14;C;FACT;2018-01-24;2019-01-31;S;401;3847
4015000730;2019-01-31;10025;9850.8;C;FACT;2018-01-24;2019-01-31;S;401;3848
4015000730;2019-01-12;20014;8084.4;D;CHQ;2018-01-24;2021-03-01;S;401;3849
4015000730;2019-01-25;20047;3000.0;D;CHQ;2018-01-24;2021-03-01;S;401;3850
4015000730;2019-01-25;20049;22361.46;C;FACT;2018-01-24;2019-01-25;S;401;3851
4015000730;2019-01-27;20081;22361.46;C;FACT;2018-01-24;2019-01-27;S;401;3852
4015000730;2019-01-27;30081;211103.94;D;CHQ;2018-01-24;2021-03-01;S;401;3853
4015000730;2019-01-28;40023;22361.46;D;CHQ;2018-01-24;2021-03-01;S;401;3854
5120700000;2019-01-06;70014;6403.0;D;REMBOURSEMENT;2018-01-07;2019-01-06;S;512;3855
5120700000;2019-01-06;70068;504.71;C;PLVT;2018-01-07;2021-03-01;S;512;3856
5120700000;2019-01-07;70016;174.56;C;PLVT;2018-01-07;2021-03-01;S;512;3857
5120700000;2019-01-07;70017;12.0;C;VIREMENT;2018-01-07;2021-03-01;S;512;3858
5120700000;2019-01-07;70015;24.69;C;ASSURANCE;2018-01-07;2021-03-01;S;512;3859
5120700000;2019-01-07;70035;4655.06;C;CHQ;2018-01-07;2021-03-01;S;512;3860
5120700000;2019-01-07;70036;5747.73;C;CHQ;2018-01-07;2021-03-01;S;512;3861
5120700000;2019-01-08;70037;7.36;C;CHQ;2018-01-07;2021-03-01;S;512;3862
5120700000;2019-01-08;70038;186.8;C;CHQ;2018-01-07;2021-03-01;S;512;3863
5120700000;2019-01-08;70039;78.56;C;CHQ;2018-01-08;2021-03-01;S;512;3864
5120700000;2019-01-09;70067;3224.4;C;TROP;2018-01-07;2021-03-01;S;512;3865
5120700000;2019-01-10;70041;63.0;C;CHQ;2018-01-08;2021-03-01;S;512;3866
5120700000;2019-01-10;70042;3366.08;C;CHQ;2018-01-07;2021-03-01;S;512;3867
5120700000;2019-01-10;70043;351.6;C;CHQ;2018-01-07;2021-03-01;S;512;3868
5120700000;2019-01-10;70044;476.34;C;CHQ;2018-01-08;2021-03-01;S;512;3869
5120700000;2019-01-10;70045;443.21;C;CHQ;2018-01-07;2021-03-01;S;512;3870
